"íçï∂ì˙éû","ìXï‹î‘çÜ","ÉXÉeÅ[É^ÉX","çXêVì˙éû","ìoò^ì˙éû","è§ïiî‘çÜ","äÛñ]êîó ","î[ïiêîó "
"2023-11-03 18:03:01","0000000000093","1","2023-11-03 18:03:01","2023-11-03 18:03:01","12","30","30"
"2023-11-03 18:03:01","0000000000093","1","2023-11-03 18:03:01","2023-11-03 18:03:01","16","20","20"
"2023-11-03 18:03:01","0000000000093","1","2023-11-03 18:03:01","2023-11-03 18:03:01","17","30","30"
"2023-11-03 18:03:01","0000000000093","1","2023-11-03 18:03:01","2023-11-03 18:03:01","51","8","8"
"2023-11-03 18:03:01","0000000000093","1","2023-11-03 18:03:01","2023-11-03 18:03:01","49-2","30","30"
"2023-11-03 18:03:01","0000000000093","1","2023-11-03 18:03:01","2023-11-03 18:03:01","14-2","8","5"
"2023-11-03 18:03:01","0000000000093","1","2023-11-03 18:03:01","2023-11-03 18:03:01","50-1","4","1"
"2023-11-03 18:06:32","0000000000006","1","2023-11-03 18:06:32","2023-11-03 18:06:32","58-2","17","17"
"2023-11-03 18:06:32","0000000000006","1","2023-11-03 18:06:32","2023-11-03 18:06:32","58-1","64","64"
"2023-11-03 18:07:29","0000000000095","1","2023-11-03 18:07:29","2023-11-03 18:07:29","49-1","30","30"
"2023-11-03 18:07:42","0000000000071","1","2023-11-03 18:07:42","2023-11-03 18:07:42","49-1","30","30"
"2023-11-03 18:07:42","0000000000071","1","2023-11-03 18:07:42","2023-11-03 18:07:42","58-2","0","9"
"2023-11-03 18:08:20","0000000000006","1","2023-11-03 18:08:20","2023-11-03 18:08:20","58-2","17","17"
"2023-11-03 18:08:20","0000000000006","1","2023-11-03 18:08:20","2023-11-03 18:08:20","58-1","96","102"
"2023-11-03 18:12:16","0000000000063","1","2023-11-03 18:12:16","2023-11-03 18:12:16","5","20","20"
"2023-11-03 18:13:33","0000000000003","1","2023-11-03 18:13:33","2023-11-03 18:13:33","58-2","29","29"
"2023-11-03 18:15:28","0000000000013","1","2023-11-03 18:15:28","2023-11-03 18:15:28","49-1","15","15"
"2023-11-03 18:15:28","0000000000013","1","2023-11-03 18:15:28","2023-11-03 18:15:28","16","10","10"
"2023-11-03 18:15:28","0000000000013","1","2023-11-03 18:15:28","2023-11-03 18:15:28","18","10","10"
"2023-11-03 18:15:28","0000000000013","1","2023-11-03 18:15:28","2023-11-03 18:15:28","50-2","5","5"
"2023-11-03 18:15:28","0000000000013","1","2023-11-03 18:15:28","2023-11-03 18:15:28","58-2","0","14"
"2023-11-03 18:17:56","0000000000008","1","2023-11-03 18:17:56","2023-11-03 18:17:56","49-2","15","15"
"2023-11-03 18:20:34","0000000000091","1","2023-11-03 18:20:34","2023-11-03 18:20:34","58-2","17","17"
"2023-11-03 18:21:08","0000000000010","1","2023-11-03 18:21:08","2023-11-03 18:21:08","49-1","15","15"
"2023-11-03 18:21:08","0000000000010","1","2023-11-03 18:21:08","2023-11-03 18:21:08","58-2","0","6"
"2023-11-03 18:21:24","0000000000024","1","2023-11-03 18:21:24","2023-11-03 18:21:24","49-2","30","30"
"2023-11-03 18:21:24","0000000000024","1","2023-11-03 18:21:24","2023-11-03 18:21:24","16","10","10"
"2023-11-03 18:24:20","0000000000010","1","2023-11-03 18:24:20","2023-11-03 18:24:20","58-2","5","5"
"2023-11-03 18:34:17","0000000000036","1","2023-11-03 18:34:17","2023-11-03 18:34:17","58-2","41","41"
"2023-11-03 18:34:49","0000000000092","1","2023-11-03 18:34:49","2023-11-03 18:34:49","42-1","15","15"
"2023-11-03 18:36:37","0000000000002","1","2023-11-03 18:36:37","2023-11-03 18:36:37","2","20","20"
"2023-11-03 18:36:37","0000000000002","1","2023-11-03 18:36:37","2023-11-03 18:36:37","16","20","15"
"2023-11-03 18:36:37","0000000000002","1","2023-11-03 18:36:37","2023-11-03 18:36:37","40-1","10","10"
"2023-11-03 18:36:37","0000000000002","1","2023-11-03 18:36:37","2023-11-03 18:36:37","49-1","30","30"
"2023-11-03 18:38:22","0000000000003","1","2023-11-03 18:38:22","2023-11-03 18:38:22","35-1","60","50"
"2023-11-03 18:42:07","0000000000012","1","2023-11-03 18:42:07","2023-11-03 18:42:07","58-2","8","8"
"2023-11-03 18:46:07","0000000000003","1","2023-11-03 18:46:07","2023-11-03 18:46:07","58-2","14","14"
"2023-11-03 18:48:29","0000000000071","1","2023-11-03 18:48:29","2023-11-03 18:48:29","49-1","30","30"
"2023-11-03 18:54:36","0000000000011","1","2023-11-03 18:54:36","2023-11-03 18:54:36","3","30","30"
"2023-11-03 18:55:31","0000000000083","1","2023-11-03 18:55:31","2023-11-03 18:55:31","16","100","80"
"2023-11-03 18:55:43","0000000000006","1","2023-11-03 18:55:43","2023-11-03 18:55:43","17","30","30"
"2023-11-03 18:55:43","0000000000006","1","2023-11-03 18:55:43","2023-11-03 18:55:43","19","30","30"
"2023-11-03 18:55:43","0000000000006","1","2023-11-03 18:55:43","2023-11-03 18:55:43","49-2","30","30"
"2023-11-03 18:55:43","0000000000006","1","2023-11-03 18:55:43","2023-11-03 18:55:43","40-2","9","2"
"2023-11-03 18:55:43","0000000000006","1","2023-11-03 18:55:43","2023-11-03 18:55:43","59-1","15","15"
"2023-11-03 18:55:43","0000000000006","1","2023-11-03 18:55:43","2023-11-03 18:55:43","4","30","30"
"2023-11-03 18:55:43","0000000000006","1","2023-11-03 18:55:43","2023-11-03 18:55:43","2","20","20"
"2023-11-03 18:55:43","0000000000006","1","2023-11-03 18:55:43","2023-11-03 18:55:43","42-1","50","40"
"2023-11-03 18:57:37","0000000000093","1","2023-11-03 18:57:37","2023-11-03 18:57:37","58-2","15","15"
"2023-11-03 18:57:58","0000000000012","1","2023-11-03 18:57:58","2023-11-03 18:57:58","49-2","30","30"
"2023-11-03 18:57:58","0000000000012","1","2023-11-03 18:57:58","2023-11-03 18:57:58","58-2","0","3"
"2023-11-03 18:58:00","0000000000002","1","2023-11-03 18:58:00","2023-11-03 18:58:00","58-2","10","10"
"2023-11-03 18:58:42","0000000000011","1","2023-11-03 18:58:42","2023-11-03 18:58:42","58-2","2","2"
"2023-11-03 18:59:34","0000000000092","1","2023-11-03 18:59:34","2023-11-03 18:59:34","58-2","13","13"
"2023-11-03 18:59:34","0000000000092","1","2023-11-03 18:59:34","2023-11-03 18:59:34","49-2","30","30"
"2023-11-03 19:10:12","0000000000052","1","2023-11-03 19:10:12","2023-11-03 19:10:12","18","10","10"
"2023-11-03 19:12:53","0000000000006","1","2023-11-03 19:12:53","2023-11-03 19:12:53","58-1","68","68"
"2023-11-03 19:13:04","0000000000095","1","2023-11-03 19:13:04","2023-11-03 19:13:04","49-1","30","30"
"2023-11-03 19:13:39","0000000000018","1","2023-11-03 19:13:39","2023-11-03 19:13:39","58-2","28","28"
"2023-11-03 19:24:14","0000000000063","1","2023-11-03 19:24:14","2023-11-03 19:24:14","3","10","10"
"2023-11-03 19:24:14","0000000000063","1","2023-11-03 19:24:14","2023-11-03 19:24:14","5","15","15"
"2023-11-03 19:24:14","0000000000063","1","2023-11-03 19:24:14","2023-11-03 19:24:14","12","20","20"
"2023-11-03 19:24:14","0000000000063","1","2023-11-03 19:24:14","2023-11-03 19:24:14","49-1","30","30"
"2023-11-03 19:24:14","0000000000063","1","2023-11-03 19:24:14","2023-11-03 19:24:14","49-2","30","30"
"2023-11-03 19:27:31","0000000000042","1","2023-11-03 19:27:31","2023-11-03 19:27:31","49-2","30","30"
"2023-11-03 19:30:10","0000000000018","1","2023-11-03 19:30:10","2023-11-03 19:30:10","58-2","63","63"
"2023-11-03 19:31:39","0000000000008","1","2023-11-03 19:31:39","2023-11-03 19:31:39","49-2","15","15"
"2023-11-03 19:34:34","0000000000095","1","2023-11-03 19:34:34","2023-11-03 19:34:34","49-1","30","30"
"2023-11-03 19:35:47","0000000000003","1","2023-11-03 19:35:47","2023-11-03 19:35:47","58-2","17","17"
"2023-11-03 19:40:34","0000000000014","1","2023-11-03 19:40:34","2023-11-03 19:40:34","26-2","15","15"
"2023-11-03 19:40:34","0000000000014","1","2023-11-03 19:40:34","2023-11-03 19:40:34","35-1","10","10"
"2023-11-03 19:40:34","0000000000014","1","2023-11-03 19:40:34","2023-11-03 19:40:34","40-1","14","10"
"2023-11-03 19:42:33","0000000000010","1","2023-11-03 19:42:33","2023-11-03 19:42:33","58-2","4","4"
"2023-11-03 19:42:42","0000000000011","1","2023-11-03 19:42:42","2023-11-03 19:42:42","58-2","10","10"
"2023-11-03 19:45:33","0000000000020","1","2023-11-03 19:45:33","2023-11-03 19:45:33","16","15","15"
"2023-11-03 19:45:33","0000000000020","1","2023-11-03 19:45:33","2023-11-03 19:45:33","49-2","15","15"
"2023-11-03 19:45:33","0000000000020","1","2023-11-03 19:45:33","2023-11-03 19:45:33","58-2","0","24"
"2023-11-03 19:45:42","0000000000036","1","2023-11-03 19:45:42","2023-11-03 19:45:42","59-1","10","10"
"2023-11-03 19:45:42","0000000000036","1","2023-11-03 19:45:42","2023-11-03 19:45:42","49-2","15","15"
"2023-11-03 19:45:42","0000000000036","1","2023-11-03 19:45:42","2023-11-03 19:45:42","58-2","0","9"
"2023-11-03 19:45:43","0000000000093","1","2023-11-03 19:45:43","2023-11-03 19:45:43","58-2","22","22"
"2023-11-03 19:45:49","0000000000002","1","2023-11-03 19:45:49","2023-11-03 19:45:49","18","20","20"
"2023-11-03 19:45:49","0000000000002","1","2023-11-03 19:45:49","2023-11-03 19:45:49","35-1","10","10"
"2023-11-03 19:45:49","0000000000002","1","2023-11-03 19:45:49","2023-11-03 19:45:49","42-1","20","20"
"2023-11-03 19:45:49","0000000000002","1","2023-11-03 19:45:49","2023-11-03 19:45:49","45","5","4"
"2023-11-03 19:45:49","0000000000002","1","2023-11-03 19:45:49","2023-11-03 19:45:49","58-2","0","5"
"2023-11-03 19:58:57","0000000000083","1","2023-11-03 19:58:57","2023-11-03 19:58:57","49-2","15","15"
"2023-11-03 19:59:36","0000000000063","1","2023-11-03 19:59:36","2023-11-03 19:59:36","57-2","2","2"
"2023-11-03 19:59:36","0000000000063","1","2023-11-03 19:59:36","2023-11-03 19:59:36","59-1","8","8"
"2023-11-03 20:00:09","0000000000011","1","2023-11-03 20:00:09","2023-11-03 20:00:09","19","20","20"
"2023-11-03 20:03:53","000000000019B","1","2023-11-03 20:03:53","2023-11-03 20:03:53","58-2","18","18"
"2023-11-03 20:03:53","000000000019B","1","2023-11-03 20:03:53","2023-11-03 20:03:53","45","1","1"
"2023-11-03 20:03:53","000000000019B","1","2023-11-03 20:03:53","2023-11-03 20:03:53","49-1","30","30"
"2023-11-03 20:03:53","000000000019B","1","2023-11-03 20:03:53","2023-11-03 20:03:53","65","6","6"
"2023-11-03 20:08:59","0000000000013","1","2023-11-03 20:08:59","2023-11-03 20:08:59","49-2","15","15"
"2023-11-03 20:08:59","0000000000013","1","2023-11-03 20:08:59","2023-11-03 20:08:59","58-2","0","51"
"2023-11-03 20:09:48","0000000000093","1","2023-11-03 20:09:48","2023-11-03 20:09:48","12","40","40"
"2023-11-03 20:09:48","0000000000093","1","2023-11-03 20:09:48","2023-11-03 20:09:48","16","15","15"
"2023-11-03 20:09:48","0000000000093","1","2023-11-03 20:09:48","2023-11-03 20:09:48","17","35","35"
"2023-11-03 20:09:48","0000000000093","1","2023-11-03 20:09:48","2023-11-03 20:09:48","40-1","5","5"
"2023-11-03 20:09:48","0000000000093","1","2023-11-03 20:09:48","2023-11-03 20:09:48","51","8","8"
"2023-11-03 20:09:48","0000000000093","1","2023-11-03 20:09:48","2023-11-03 20:09:48","49-2","30","30"
"2023-11-03 20:09:48","0000000000093","1","2023-11-03 20:09:48","2023-11-03 20:09:48","59-2","6","3"
"2023-11-03 20:09:48","0000000000093","1","2023-11-03 20:09:48","2023-11-03 20:09:48","58-2","0","18"
"2023-11-03 20:10:12","0000000000095","1","2023-11-03 20:10:12","2023-11-03 20:10:12","49-1","30","30"
"2023-11-03 20:13:35","0000000000012","1","2023-11-03 20:13:35","2023-11-03 20:13:35","58-2","7","7"
"2023-11-03 20:16:10","0000000000012","1","2023-11-03 20:16:10","2023-11-03 20:16:10","20","10","10"
"2023-11-03 20:24:32","0000000000011","1","2023-11-03 20:24:32","2023-11-03 20:24:32","42-1","20","20"
"2023-11-03 20:24:52","0000000000063","1","2023-11-03 20:24:52","2023-11-03 20:24:52","58-2","10","10"
"2023-11-03 20:24:52","0000000000063","1","2023-11-03 20:24:52","2023-11-03 20:24:52","58-1","4","4"
"2023-11-03 20:24:52","0000000000063","1","2023-11-03 20:24:52","2023-11-03 20:24:52","49-1","30","30"
"2023-11-03 20:24:52","0000000000063","1","2023-11-03 20:24:52","2023-11-03 20:24:52","49-2","30","30"
"2023-11-03 20:28:13","0000000000011","1","2023-11-03 20:28:13","2023-11-03 20:28:13","58-2","11","11"
"2023-11-03 20:30:10","0000000000006","1","2023-11-03 20:30:10","2023-11-03 20:30:10","58-2","4","4"
"2023-11-03 20:30:10","0000000000006","1","2023-11-03 20:30:10","2023-11-03 20:30:10","58-1","92","92"
"2023-11-03 20:34:20","0000000000018","1","2023-11-03 20:34:20","2023-11-03 20:34:20","58-2","96","96"
"2023-11-03 20:36:14","0000000000092","1","2023-11-03 20:36:14","2023-11-03 20:36:14","4","25","25"
"2023-11-03 20:36:14","0000000000092","1","2023-11-03 20:36:14","2023-11-03 20:36:14","18","20","20"
"2023-11-03 20:39:13","0000000000007","1","2023-11-03 20:39:13","2023-11-03 20:39:13","51","4","4"
"2023-11-03 20:39:13","0000000000007","1","2023-11-03 20:39:13","2023-11-03 20:39:13","49-2","15","15"
"2023-11-03 20:39:47","0000000000014","1","2023-11-03 20:39:47","2023-11-03 20:39:47","9-1","10","10"
"2023-11-03 20:39:47","0000000000014","1","2023-11-03 20:39:47","2023-11-03 20:39:47","20","9","1"
"2023-11-03 20:39:47","0000000000014","1","2023-11-03 20:39:47","2023-11-03 20:39:47","26-2","8","8"
"2023-11-03 20:39:47","0000000000014","1","2023-11-03 20:39:47","2023-11-03 20:39:47","40-1","10","10"
"2023-11-03 20:39:47","0000000000014","1","2023-11-03 20:39:47","2023-11-03 20:39:47","49-2","15","15"
"2023-11-03 20:39:47","0000000000014","1","2023-11-03 20:39:47","2023-11-03 20:39:47","58-2","0","4"
"2023-11-03 20:42:24","0000000000003","1","2023-11-03 20:42:24","2023-11-03 20:42:24","58-2","17","17"
"2023-11-03 20:47:38","0000000000012","1","2023-11-03 20:47:38","2023-11-03 20:47:38","16","5","5"
"2023-11-03 20:47:38","0000000000012","1","2023-11-03 20:47:38","2023-11-03 20:47:38","18","10","10"
"2023-11-03 20:47:38","0000000000012","1","2023-11-03 20:47:38","2023-11-03 20:47:38","35-1","20","20"
"2023-11-03 20:47:38","0000000000012","1","2023-11-03 20:47:38","2023-11-03 20:47:38","2","10","10"
"2023-11-03 20:47:38","0000000000012","1","2023-11-03 20:47:38","2023-11-03 20:47:38","58-2","0","4"
"2023-11-03 20:49:45","0000000000031","1","2023-11-03 20:49:45","2023-11-03 20:49:45","58-2","14","14"
"2023-11-03 20:50:05","0000000000032","1","2023-11-03 20:50:05","2023-11-03 20:50:05","58-2","27","27"
"2023-11-03 20:50:37","0000000000092","1","2023-11-03 20:50:37","2023-11-03 20:50:37","58-2","12","12"
"2023-11-03 20:50:47","0000000000006","1","2023-11-03 20:50:47","2023-11-03 20:50:47","58-1","22","22"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","17","40","40"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","18","20","20"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","19","40","20"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","49-2","30","30"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","40-2","7","7"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","41","6","6"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","59-1","10","10"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","48-2","5","5"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","35-2","20","20"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","4","30","15"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","2","10","10"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","42-1","50","30"
"2023-11-03 20:50:55","0000000000006","1","2023-11-03 20:50:55","2023-11-03 20:50:55","38","6","6"
"2023-11-03 20:51:50","0000000000006","1","2023-11-03 20:51:50","2023-11-03 20:51:50","27-1","40","35"
"2023-11-03 20:51:50","0000000000006","1","2023-11-03 20:51:50","2023-11-03 20:51:50","33-1","40","40"
"2023-11-03 20:54:49","0000000000085","1","2023-11-03 20:54:49","2023-11-03 20:54:49","16","20","20"
"2023-11-03 20:54:49","0000000000085","1","2023-11-03 20:54:49","2023-11-03 20:54:49","18","30","30"
"2023-11-03 20:54:49","0000000000085","1","2023-11-03 20:54:49","2023-11-03 20:54:49","49-2","30","30"
"2023-11-03 20:54:49","0000000000085","1","2023-11-03 20:54:49","2023-11-03 20:54:49","42-1","30","30"
"2023-11-03 20:54:49","0000000000085","1","2023-11-03 20:54:49","2023-11-03 20:54:49","49-1","15","15"
"2023-11-03 20:54:49","0000000000085","1","2023-11-03 20:54:49","2023-11-03 20:54:49","4","20","20"
"2023-11-03 20:54:49","0000000000085","1","2023-11-03 20:54:49","2023-11-03 20:54:49","35-1","5","5"
"2023-11-03 20:54:49","0000000000085","1","2023-11-03 20:54:49","2023-11-03 20:54:49","58-2","0","5"
"2023-11-03 21:01:11","0000000000024","1","2023-11-03 21:01:11","2023-11-03 21:01:11","49-2","30","30"
"2023-11-03 21:01:11","0000000000024","1","2023-11-03 21:01:11","2023-11-03 21:01:11","16","15","15"
"2023-11-03 21:07:37","0000000000011","1","2023-11-03 21:07:37","2023-11-03 21:07:37","50-1","5","5"
"2023-11-03 21:07:37","0000000000011","1","2023-11-03 21:07:37","2023-11-03 21:07:37","49-2","15","15"
"2023-11-03 21:07:37","0000000000011","1","2023-11-03 21:07:37","2023-11-03 21:07:37","58-2","0","6"
"2023-11-03 21:09:13","0000000000010","1","2023-11-03 21:09:13","2023-11-03 21:09:13","58-2","2","2"
"2023-11-03 21:09:13","0000000000010","1","2023-11-03 21:09:13","2023-11-03 21:09:13","49-1","30","30"
"2023-11-03 21:10:49","0000000000010","1","2023-11-03 21:10:49","2023-11-03 21:10:49","49-2","15","15"
"2023-11-03 21:15:01","0000000000010","1","2023-11-03 21:15:01","2023-11-03 21:15:01","58-2","7","7"
"2023-11-03 21:15:21","0000000000063","1","2023-11-03 21:15:21","2023-11-03 21:15:21","49-1","30","30"
"2023-11-03 21:15:21","0000000000063","1","2023-11-03 21:15:21","2023-11-03 21:15:21","49-2","30","30"
"2023-11-03 21:20:51","0000000000093","1","2023-11-03 21:20:51","2023-11-03 21:20:51","58-2","17","17"
"2023-11-03 21:21:42","0000000000035","1","2023-11-03 21:21:42","2023-11-03 21:21:42","58-2","20","20"
"2023-11-03 21:26:12","0000000000091","1","2023-11-03 21:26:12","2023-11-03 21:26:12","58-2","17","17"
"2023-11-03 21:26:46","0000000000010","1","2023-11-03 21:26:46","2023-11-03 21:26:46","58-2","2","2"
"2023-11-03 21:27:02","0000000000020","1","2023-11-03 21:27:02","2023-11-03 21:27:02","58-2","12","12"
"2023-11-03 21:38:10","0000000000013","1","2023-11-03 21:38:10","2023-11-03 21:38:10","58-2","46","46"
"2023-11-03 21:39:23","0000000000063","1","2023-11-03 21:39:23","2023-11-03 21:39:23","3","20","20"
"2023-11-03 21:39:23","0000000000063","1","2023-11-03 21:39:23","2023-11-03 21:39:23","5","20","20"
"2023-11-03 21:39:23","0000000000063","1","2023-11-03 21:39:23","2023-11-03 21:39:23","12","10","10"
"2023-11-03 21:39:23","0000000000063","1","2023-11-03 21:39:23","2023-11-03 21:39:23","49-1","30","30"
"2023-11-03 21:39:23","0000000000063","1","2023-11-03 21:39:23","2023-11-03 21:39:23","49-2","30","30"
"2023-11-03 21:42:06","0000000000031","1","2023-11-03 21:42:06","2023-11-03 21:42:06","12","10","10"
"2023-11-03 21:42:06","0000000000031","1","2023-11-03 21:42:06","2023-11-03 21:42:06","49-1","15","15"
"2023-11-03 21:42:06","0000000000031","1","2023-11-03 21:42:06","2023-11-03 21:42:06","51","10","10"
"2023-11-03 21:42:06","0000000000031","1","2023-11-03 21:42:06","2023-11-03 21:42:06","49-2","30","30"
"2023-11-03 21:42:06","0000000000031","1","2023-11-03 21:42:06","2023-11-03 21:42:06","3","15","15"
"2023-11-03 21:42:47","0000000000091","1","2023-11-03 21:42:47","2023-11-03 21:42:47","49-1","15","15"
"2023-11-03 21:49:28","0000000000035","1","2023-11-03 21:49:28","2023-11-03 21:49:28","58-2","11","11"
"2023-11-03 21:50:00","0000000000093","1","2023-11-03 21:50:00","2023-11-03 21:50:00","58-2","20","20"
"2023-11-03 21:53:13","0000000000006","1","2023-11-03 21:53:13","2023-11-03 21:53:13","58-2","4","4"
"2023-11-03 21:53:13","0000000000006","1","2023-11-03 21:53:13","2023-11-03 21:53:13","58-1","72","72"
"2023-11-03 22:00:14","0000000000092","1","2023-11-03 22:00:14","2023-11-03 22:00:14","49-2","15","15"
"2023-11-03 22:06:19","0000000000003","1","2023-11-03 22:06:19","2023-11-03 22:06:19","51","15","15"
"2023-11-03 22:06:19","0000000000003","1","2023-11-03 22:06:19","2023-11-03 22:06:19","49-2","30","30"
"2023-11-03 22:06:19","0000000000003","1","2023-11-03 22:06:19","2023-11-03 22:06:19","58-2","0","13"
"2023-11-03 22:07:16","0000000000011","1","2023-11-03 22:07:16","2023-11-03 22:07:16","58-2","7","7"
